CustomerID,Segment,Currency
45000,SME,CZK
45001,SME,CZK
45002,SME,CZK
45003,SME,CZK
45006,SME,CZK
45007,SME,CZK
45008,SME,CZK
45011,SME,CZK
45013,SME,CZK
45014,KAM,CZK
45015,KAM,CZK
45016,KAM,CZK
45017,KAM,CZK
45018,SME,CZK
45020,SME,CZK
45021,SME,CZK
45022,SME,CZK
45024,SME,CZK
45025,SME,CZK
45026,KAM,CZK
45027,SME,CZK
45028,SME,CZK
45029,SME,CZK
45030,SME,CZK
45031,SME,CZK
45032,SME,CZK
45033,SME,CZK
45035,SME,CZK
45039,SME,CZK
45040,SME,CZK
45041,SME,CZK
45042,SME,CZK
45043,SME,CZK
45044,SME,CZK
45045,SME,CZK
45046,SME,CZK
45047,SME,CZK
45051,SME,CZK
45053,SME,CZK
45054,SME,CZK
45055,SME,CZK
45056,SME,CZK
45059,SME,CZK
45060,SME,CZK
45061,SME,CZK
45062,SME,CZK
45063,SME,CZK
45064,LAM,CZK
45066,KAM,CZK
45067,SME,CZK
45070,SME,CZK
45071,SME,CZK
45073,SME,CZK
45076,SME,CZK
45077,SME,CZK
45079,SME,CZK
45080,SME,CZK
45081,SME,CZK
45082,LAM,CZK
45083,SME,CZK
45089,SME,CZK
45090,SME,CZK
45091,SME,CZK
45092,SME,CZK
45093,SME,CZK
45094,SME,CZK
45095,SME,CZK
45097,SME,CZK
45098,SME,CZK
45099,SME,CZK
45100,SME,CZK
45101,SME,CZK
45102,LAM,CZK
45104,SME,CZK
45105,SME,CZK
45106,SME,CZK
45107,SME,CZK
45108,SME,CZK
45111,SME,CZK
45112,SME,CZK
45114,SME,CZK
45115,LAM,CZK
45116,LAM,CZK
45117,SME,CZK
45118,SME,CZK
45119,SME,CZK
45120,SME,CZK
45121,SME,CZK
45124,SME,CZK
45125,SME,CZK
45126,SME,CZK
45127,SME,CZK
45128,SME,CZK
45129,SME,CZK
45130,SME,CZK
45131,SME,CZK
45132,SME,CZK
45133,LAM,CZK
45134,SME,CZK
45135,LAM,CZK
45136,SME,CZK
45137,SME,CZK
45139,SME,CZK
45142,SME,CZK
45144,SME,CZK
45145,SME,CZK
45146,SME,CZK
45147,SME,CZK
45148,SME,CZK
45150,LAM,CZK
45151,SME,CZK
45152,SME,CZK
45153,SME,CZK
45154,SME,CZK
45155,SME,CZK
45156,SME,CZK
45159,SME,CZK
45160,KAM,CZK
45162,SME,CZK
45163,SME,CZK
45165,SME,CZK
45167,SME,CZK
45170,KAM,CZK
45171,SME,CZK
45172,KAM,CZK
45173,SME,CZK
45174,SME,CZK
45175,SME,CZK
45176,KAM,CZK
45178,SME,CZK
45179,SME,CZK
45180,SME,CZK
45184,KAM,CZK
45185,KAM,CZK
45186,KAM,CZK
45187,KAM,CZK
45188,SME,CZK
45189,SME,CZK
45191,SME,CZK
45192,KAM,CZK
45193,KAM,CZK
45195,KAM,CZK
45196,SME,CZK
45197,SME,CZK
45198,SME,CZK
45199,LAM,CZK
45200,SME,CZK
45201,SME,CZK
45202,SME,CZK
45203,SME,CZK
45204,SME,CZK
45205,SME,CZK
45207,SME,CZK
45208,SME,CZK
45209,SME,CZK
45210,SME,CZK
45212,LAM,CZK
45213,SME,CZK
45214,SME,CZK
45215,SME,CZK
45216,SME,CZK
45218,SME,CZK
45219,SME,CZK
45220,SME,CZK
45221,SME,CZK
45222,SME,CZK
45226,SME,CZK
45227,SME,CZK
45228,SME,CZK
45229,SME,CZK
45230,SME,CZK
45231,SME,CZK
45233,SME,CZK
45234,LAM,CZK
45236,SME,CZK
45237,LAM,CZK
45240,LAM,CZK
45242,SME,CZK
45243,SME,CZK
45245,SME,CZK
45249,SME,CZK
45250,SME,CZK
45251,SME,CZK
45253,SME,CZK
45254,SME,CZK
45255,SME,CZK
45257,SME,CZK
45258,LAM,CZK
45260,SME,CZK
45263,SME,CZK
45265,SME,CZK
45267,SME,CZK
45268,SME,CZK
45269,KAM,CZK
45270,SME,CZK
45271,KAM,CZK
45273,SME,CZK
45274,SME,CZK
45276,SME,CZK
45277,SME,CZK
45278,SME,CZK
45281,LAM,CZK
45283,LAM,CZK
45284,SME,CZK
45285,SME,CZK
45286,SME,CZK
45287,SME,CZK
45289,SME,CZK
45291,SME,CZK
45292,SME,CZK
45293,SME,CZK
45294,SME,CZK
45296,LAM,CZK
45297,SME,CZK
45298,SME,CZK
45299,SME,CZK
45300,SME,CZK
45302,SME,CZK
45303,SME,CZK
45307,SME,CZK
45308,LAM,CZK
45309,SME,CZK
45310,SME,CZK
45311,SME,CZK
45312,SME,CZK
45314,SME,CZK
45315,SME,CZK
45316,SME,CZK
45317,SME,CZK
45318,SME,CZK
45320,SME,CZK
45321,SME,CZK
45322,SME,CZK
45323,SME,CZK
45325,SME,CZK
45326,SME,CZK
45327,SME,CZK
45329,SME,CZK
45330,LAM,CZK
45331,LAM,CZK
45332,SME,CZK
45334,SME,CZK
45335,SME,CZK
45336,SME,CZK
45337,SME,CZK
45339,SME,CZK
45340,SME,CZK
45341,SME,CZK
45342,SME,CZK
45343,SME,CZK
45344,SME,CZK
45346,SME,CZK
45347,SME,CZK
45348,LAM,CZK
45349,SME,CZK
45351,SME,CZK
45352,SME,CZK
45353,SME,CZK
45354,LAM,CZK
45355,SME,CZK
45358,SME,CZK
45359,LAM,CZK
45360,SME,CZK
45361,SME,CZK
45362,SME,CZK
45363,SME,CZK
45364,LAM,CZK
45376,SME,CZK
45377,SME,CZK
45381,SME,CZK
45382,LAM,CZK
45383,SME,CZK
45385,SME,CZK
45386,SME,CZK
45389,KAM,CZK
45390,SME,CZK
45408,SME,CZK
45409,SME,CZK
45410,SME,CZK
45413,SME,CZK
45415,SME,CZK
45420,SME,CZK
45422,SME,CZK
45510,SME,EUR
45511,KAM,EUR
45512,SME,EUR
45513,SME,CZK
45514,SME,CZK
45515,SME,EUR
45517,SME,EUR
45520,SME,CZK
45521,KAM,CZK
45522,SME,EUR
45537,LAM,CZK
45538,KAM,CZK
45539,SME,EUR
45540,SME,CZK
45541,SME,CZK
45542,SME,CZK
45544,LAM,CZK
45545,SME,CZK
45546,SME,CZK
45547,SME,CZK
45548,SME,CZK
45550,SME,CZK
45551,SME,CZK
45552,SME,CZK
45553,LAM,CZK
45554,SME,EUR
45555,SME,EUR
45559,SME,CZK
45560,SME,EUR
45561,SME,EUR
45564,KAM,CZK
45566,SME,CZK
45567,SME,CZK
45568,KAM,CZK
45569,SME,CZK
45570,SME,CZK
45571,SME,CZK
45572,SME,CZK
45573,SME,EUR
45574,KAM,CZK
45575,SME,CZK
45577,SME,CZK
45578,LAM,EUR
45580,SME,EUR
45581,SME,EUR
45582,SME,CZK
45583,SME,CZK
45586,SME,EUR
45587,SME,CZK
45589,SME,CZK
45590,SME,CZK
45591,SME,CZK
45593,SME,CZK
45594,SME,CZK
45595,SME,CZK
45596,SME,CZK
45597,SME,CZK
45599,SME,CZK
45601,SME,CZK
45602,SME,CZK
45603,SME,CZK
45605,SME,CZK
45606,SME,CZK
45607,SME,CZK
45608,SME,CZK
45609,SME,CZK
45610,LAM,CZK
45611,SME,CZK
45612,SME,CZK
45613,KAM,CZK
45615,SME,CZK
45616,SME,CZK
45618,SME,CZK
45619,SME,CZK
45620,SME,CZK
45621,SME,CZK
45622,SME,CZK
45623,SME,CZK
45624,SME,CZK
45625,SME,CZK
45626,LAM,EUR
45627,SME,CZK
45628,SME,CZK
45631,SME,CZK
45632,SME,CZK
45634,SME,CZK
45635,SME,CZK
45636,SME,CZK
45637,SME,CZK
45638,SME,CZK
45639,SME,CZK
45641,SME,CZK
45642,SME,CZK
45643,SME,CZK
45644,SME,CZK
45648,SME,CZK
45650,LAM,CZK
45652,SME,CZK
45653,SME,CZK
45654,KAM,CZK
45656,SME,CZK
45657,SME,CZK
45658,SME,CZK
45660,SME,CZK
45661,SME,CZK
45662,SME,CZK
45666,KAM,CZK
45667,SME,CZK
45668,SME,CZK
45669,KAM,CZK
45670,KAM,CZK
45671,KAM,CZK
45673,SME,CZK
45674,SME,CZK
45675,SME,CZK
45676,KAM,CZK
45677,SME,CZK
45678,SME,CZK
45679,SME,CZK
45680,SME,CZK
45681,SME,CZK
45682,SME,CZK
45684,SME,CZK
45686,SME,CZK
45687,SME,CZK
45688,SME,CZK
45689,SME,CZK
45690,SME,CZK
45691,SME,CZK
45692,SME,CZK
45693,SME,CZK
45694,SME,CZK
45695,SME,CZK
45696,SME,CZK
45698,KAM,CZK
45700,SME,CZK
45702,SME,CZK
45703,SME,CZK
45704,SME,CZK
45705,SME,CZK
45706,LAM,CZK
45709,SME,CZK
45710,SME,CZK
45711,LAM,CZK
45712,LAM,CZK
45713,SME,CZK
45714,SME,CZK
45715,SME,CZK
45717,SME,CZK
45718,SME,CZK
45719,SME,CZK
45720,SME,EUR
45722,SME,CZK
45723,LAM,CZK
45725,LAM,CZK
45726,LAM,CZK
45727,LAM,CZK
45728,LAM,CZK
45729,SME,CZK
45730,SME,CZK
45731,SME,CZK
45732,SME,CZK
45733,SME,CZK
45734,SME,CZK
45735,SME,EUR
45737,LAM,CZK
45739,SME,EUR
45740,KAM,EUR
45741,SME,CZK
45742,SME,CZK
45743,SME,CZK
45745,SME,CZK
45746,SME,CZK
45749,SME,CZK
45752,SME,CZK
45753,SME,CZK
45754,SME,CZK
45755,SME,CZK
45756,SME,CZK
45758,SME,CZK
45760,SME,CZK
45762,SME,CZK
45763,SME,CZK
45764,SME,CZK
45767,SME,CZK
45769,SME,CZK
45770,SME,CZK
45771,SME,EUR
45772,SME,CZK
45774,SME,CZK
45777,SME,CZK
45778,SME,CZK
45780,SME,CZK
45781,SME,CZK
45783,SME,CZK
45784,SME,CZK
45787,SME,CZK
45788,SME,CZK
45789,SME,CZK
45790,SME,CZK
45791,SME,CZK
45794,LAM,CZK
45795,SME,CZK
45797,SME,CZK
45799,SME,CZK
45800,SME,CZK
45801,SME,CZK
45802,SME,CZK
45803,SME,CZK
45806,KAM,CZK
45807,SME,CZK
45808,LAM,CZK
45812,SME,CZK
45813,SME,EUR
45814,SME,EUR
45815,SME,CZK
45816,SME,CZK
45817,SME,CZK
45818,SME,CZK
45821,SME,CZK
45822,SME,CZK
45824,SME,CZK
45825,SME,CZK
45827,SME,CZK
45828,SME,CZK
45829,SME,CZK
45831,SME,CZK
45832,SME,CZK
45833,SME,CZK
45834,SME,CZK
45835,SME,CZK
45839,SME,CZK
45840,LAM,CZK
45841,SME,CZK
45842,KAM,EUR
45845,SME,EUR
45846,LAM,CZK
45848,SME,CZK
45849,SME,CZK
45850,SME,CZK
45851,SME,CZK
45853,SME,CZK
45854,LAM,CZK
45855,SME,CZK
45857,SME,CZK
45859,SME,CZK
45860,LAM,CZK
45861,SME,CZK
45862,SME,CZK
45863,SME,CZK
45864,SME,CZK
45865,SME,CZK
45866,SME,CZK
45867,SME,CZK
45868,SME,CZK
45869,LAM,CZK
45871,SME,CZK
45872,SME,CZK
45874,SME,CZK
45878,LAM,CZK
45879,SME,EUR
45880,SME,EUR
45881,SME,CZK
45883,SME,CZK
45885,SME,CZK
45886,SME,CZK
45887,SME,CZK
45888,SME,CZK
45890,SME,CZK
45891,KAM,CZK
45893,SME,EUR
45894,SME,EUR
45895,KAM,CZK
45896,SME,CZK
45897,SME,CZK
45898,SME,CZK
45900,SME,CZK
45902,SME,CZK
45903,SME,CZK
45904,SME,CZK
45906,SME,CZK
45907,LAM,CZK
45908,SME,CZK
45910,SME,CZK
45913,SME,EUR
45914,LAM,EUR
45915,SME,EUR
45918,SME,CZK
45920,SME,CZK
45922,SME,CZK
45923,SME,CZK
45924,SME,CZK
45925,SME,CZK
45926,SME,CZK
45930,SME,CZK
45931,SME,CZK
45932,SME,CZK
45936,SME,CZK
45937,SME,CZK
45938,SME,CZK
45939,SME,CZK
45940,LAM,CZK
45942,SME,CZK
45943,SME,EUR
45944,SME,CZK
45947,SME,CZK
45949,SME,CZK
45950,SME,EUR
45951,SME,CZK
45952,SME,CZK
45953,SME,CZK
45954,SME,CZK
45955,SME,CZK
45956,SME,CZK
45958,SME,CZK
45959,SME,CZK
45963,SME,CZK
45964,SME,CZK
45966,SME,CZK
45967,SME,CZK
45968,LAM,CZK
45970,SME,CZK
45971,SME,CZK
45972,SME,CZK
45974,SME,CZK
45976,SME,CZK
45977,SME,CZK
45978,SME,CZK
45979,SME,CZK
45980,SME,CZK
45981,SME,CZK
45982,SME,CZK
45983,SME,CZK
45984,SME,CZK
45986,SME,CZK
45987,LAM,EUR
45988,SME,EUR
45989,SME,CZK
45990,SME,CZK
45991,SME,CZK
45992,SME,CZK
45993,LAM,CZK
45994,SME,CZK
45995,SME,CZK
45996,SME,CZK
45997,SME,CZK
46001,SME,CZK
46002,SME,CZK
46003,SME,CZK
46004,SME,CZK
46005,SME,CZK
46006,SME,CZK
46007,SME,CZK
46009,SME,CZK
46010,SME,CZK
46012,SME,CZK
46013,SME,EUR
46015,SME,CZK
46016,SME,CZK
46017,SME,EUR
46019,SME,CZK
46020,SME,CZK
46021,SME,CZK
46023,KAM,CZK
46025,SME,CZK
46027,SME,CZK
46028,SME,EUR
46029,SME,CZK
46031,SME,CZK
46032,SME,CZK
46034,SME,CZK
46035,SME,CZK
46036,LAM,CZK
46037,SME,CZK
46038,SME,CZK
46040,SME,CZK
46042,SME,CZK
46043,LAM,CZK
46044,SME,CZK
46045,SME,CZK
46047,SME,CZK
46049,SME,CZK
46050,SME,CZK
46051,SME,CZK
46053,LAM,CZK
46054,SME,EUR
46055,SME,EUR
46056,SME,CZK
46057,SME,CZK
46060,SME,CZK
46061,SME,CZK
46063,LAM,CZK
46064,SME,CZK
46065,SME,CZK
46066,SME,CZK
46067,SME,CZK
46068,SME,CZK
46069,LAM,CZK
46070,SME,CZK
46071,SME,CZK
46072,SME,CZK
46073,LAM,CZK
46076,SME,CZK
46077,SME,EUR
46078,LAM,CZK
46081,SME,CZK
46084,SME,CZK
46086,SME,CZK
46087,SME,CZK
46088,SME,CZK
46089,SME,CZK
46090,SME,CZK
46091,SME,CZK
46093,SME,CZK
46094,SME,CZK
46095,SME,CZK
46096,SME,CZK
46099,SME,CZK
46100,SME,CZK
46101,SME,CZK
46103,SME,CZK
46104,SME,CZK
46105,SME,CZK
46106,SME,CZK
46107,SME,CZK
46109,SME,CZK
46110,SME,CZK
46111,SME,CZK
46112,SME,CZK
46113,SME,EUR
46114,SME,CZK
46115,SME,CZK
46116,SME,CZK
46118,SME,CZK
46120,SME,CZK
46122,SME,CZK
46123,SME,CZK
46124,SME,CZK
46126,SME,CZK
46129,SME,CZK
46130,SME,CZK
46131,SME,EUR
46132,SME,CZK
46133,SME,CZK
46134,SME,CZK
46136,SME,CZK
46137,LAM,CZK
46138,LAM,CZK
46139,SME,CZK
46141,SME,CZK
46142,SME,CZK
46143,SME,CZK
46144,SME,CZK
46145,SME,CZK
46147,SME,CZK
46149,SME,CZK
46150,SME,CZK
46153,SME,CZK
46154,SME,CZK
46157,SME,CZK
46159,SME,CZK
46160,LAM,CZK
46166,SME,CZK
46168,SME,EUR
46169,SME,CZK
46170,KAM,CZK
46171,SME,CZK
46172,SME,CZK
46174,SME,CZK
46175,KAM,CZK
46178,SME,CZK
46179,SME,CZK
46180,SME,CZK
46181,SME,CZK
46183,SME,CZK
46184,SME,CZK
46185,SME,CZK
46188,SME,CZK
46189,SME,CZK
46190,SME,CZK
46191,SME,CZK
46192,SME,CZK
46193,SME,CZK
46194,SME,CZK
46196,SME,CZK
46197,SME,CZK
46199,SME,CZK
46200,KAM,CZK
46201,SME,CZK
46203,SME,CZK
46204,SME,CZK
46205,SME,CZK
46206,SME,CZK
46208,SME,CZK
46210,SME,CZK
46216,SME,CZK
46217,SME,CZK
46220,SME,CZK
46221,LAM,CZK
46222,SME,CZK
46224,SME,EUR
46225,SME,CZK
46226,SME,CZK
46227,SME,CZK
46228,SME,CZK
46230,SME,EUR
46232,SME,EUR
46233,LAM,CZK
46234,SME,CZK
46236,SME,CZK
46239,SME,CZK
46240,LAM,CZK
46241,LAM,CZK
46243,SME,CZK
46244,SME,CZK
46245,SME,CZK
46248,SME,CZK
46251,SME,CZK
46253,SME,CZK
46254,SME,CZK
46255,SME,CZK
46259,SME,CZK
46260,SME,CZK
46261,SME,CZK
46262,SME,CZK
46263,LAM,CZK
46264,SME,CZK
46268,SME,CZK
46270,SME,CZK
46271,SME,CZK
46272,SME,EUR
46273,SME,CZK
46274,SME,CZK
46275,SME,CZK
46276,LAM,CZK
46277,SME,EUR
46279,SME,CZK
46280,SME,CZK
46282,SME,CZK
46283,SME,CZK
46284,SME,CZK
46286,SME,CZK
46287,SME,CZK
46289,LAM,CZK
46291,LAM,CZK
46293,SME,CZK
46294,SME,CZK
46295,SME,CZK
46296,SME,EUR
46297,SME,EUR
46298,LAM,CZK
46299,SME,CZK
46300,SME,CZK
46301,SME,CZK
46302,SME,CZK
46303,SME,CZK
46304,SME,CZK
46307,LAM,CZK
46309,SME,CZK
46312,LAM,CZK
46313,SME,CZK
46314,SME,CZK
46315,SME,CZK
46316,SME,CZK
46317,SME,EUR
46318,SME,CZK
46319,SME,CZK
46320,SME,CZK
46321,SME,CZK
46322,SME,CZK
46323,SME,CZK
46325,SME,CZK
46327,SME,CZK
46328,SME,CZK
46329,SME,CZK
46331,SME,CZK
46333,SME,CZK
46334,SME,CZK
46335,SME,CZK
46336,SME,CZK
46337,SME,CZK
46338,SME,CZK
46339,SME,CZK
46340,SME,CZK
46342,SME,CZK
46343,SME,CZK
46344,SME,CZK
46345,SME,CZK
46346,SME,CZK
46349,SME,EUR
46350,SME,EUR
46351,SME,CZK
46353,SME,EUR
46354,SME,CZK
46355,SME,CZK
46357,SME,CZK
46358,SME,CZK
46359,SME,CZK
46360,SME,CZK
46361,SME,CZK
46363,SME,CZK
46364,SME,CZK
46366,SME,CZK
46368,SME,CZK
46369,SME,CZK
46371,SME,CZK
46372,SME,CZK
46373,LAM,CZK
46375,SME,CZK
46376,SME,CZK
46377,SME,EUR
46378,SME,CZK
46379,SME,CZK
46380,SME,CZK
46381,SME,CZK
46383,SME,EUR
46384,SME,CZK
46385,SME,CZK
46386,SME,CZK
46388,SME,CZK
46390,SME,CZK
46391,SME,CZK
46392,SME,CZK
46393,SME,CZK
46395,SME,CZK
46396,SME,CZK
46397,SME,CZK
46398,SME,CZK
46400,SME,CZK
46401,SME,CZK
46403,SME,CZK
46404,SME,CZK
46406,LAM,CZK
46407,SME,EUR
46410,SME,CZK
46411,SME,EUR
46413,SME,CZK
46415,LAM,CZK
46416,SME,CZK
46418,SME,CZK
46419,SME,CZK
46421,SME,CZK
46422,SME,CZK
46423,LAM,CZK
46425,SME,CZK
46426,SME,CZK
46427,SME,CZK
46429,SME,CZK
46431,SME,CZK
46432,SME,CZK
46434,LAM,CZK
46436,SME,CZK
46438,SME,CZK
46439,SME,CZK
46442,SME,CZK
46443,SME,CZK
46444,SME,CZK
46445,SME,CZK
46446,SME,CZK
46447,LAM,CZK
46450,SME,CZK
46451,SME,CZK
46452,SME,EUR
46457,SME,CZK
46458,SME,CZK
46459,SME,CZK
46461,SME,CZK
46462,SME,CZK
46464,SME,CZK
46466,SME,CZK
46467,SME,CZK
46468,SME,CZK
46470,SME,CZK
46471,SME,CZK
46473,SME,CZK
46474,SME,CZK
46475,SME,CZK
46477,SME,CZK
46478,SME,CZK
46481,SME,EUR
46485,SME,CZK
46487,SME,EUR
46493,SME,CZK
46495,SME,EUR
46496,SME,EUR
46497,SME,CZK
46498,SME,CZK
46499,LAM,CZK
46500,SME,CZK
46501,SME,CZK
46502,SME,CZK
46503,LAM,CZK
46504,LAM,CZK
46505,SME,CZK
46506,SME,CZK
46507,KAM,CZK
46508,SME,CZK
46509,SME,CZK
46510,SME,CZK
46511,SME,CZK
46512,SME,CZK
46513,SME,CZK
46514,KAM,CZK
46515,SME,CZK
46516,SME,CZK
46517,SME,CZK
46519,SME,CZK
46520,SME,CZK
46521,SME,EUR
46522,SME,EUR
46523,SME,CZK
46524,SME,CZK
46525,SME,CZK
46526,SME,CZK
46527,SME,CZK
46528,SME,CZK
46529,SME,CZK
46530,SME,CZK
46531,SME,CZK
46532,SME,CZK
46533,SME,CZK
46534,SME,CZK
46535,LAM,CZK
46536,SME,CZK
46537,SME,CZK
46538,SME,CZK
46539,SME,CZK
46540,SME,CZK
46541,SME,EUR
46542,SME,CZK
46543,SME,CZK
46544,SME,EUR
46545,SME,EUR
46546,SME,CZK
46547,SME,CZK
46548,SME,CZK
46549,SME,CZK
46550,SME,CZK
46551,SME,CZK
46552,KAM,CZK
46553,SME,CZK
46554,SME,CZK
46555,SME,CZK
46556,SME,CZK
46557,SME,CZK
46558,SME,CZK
46560,SME,CZK
46563,SME,CZK
46564,SME,CZK
46566,SME,CZK
46568,LAM,CZK
46569,SME,CZK
46571,SME,EUR
46572,SME,CZK
46573,SME,CZK
46574,SME,CZK
46575,SME,CZK
46576,SME,CZK
46577,SME,EUR
46579,SME,CZK
46580,SME,CZK
46583,SME,CZK
46585,SME,EUR
46586,SME,EUR
46587,SME,CZK
46589,SME,CZK
46590,SME,CZK
46592,SME,CZK
46593,SME,CZK
46594,SME,CZK
46595,SME,CZK
46596,SME,CZK
46597,SME,CZK
46598,SME,CZK
46600,LAM,CZK
46601,SME,CZK
46602,SME,CZK
46604,SME,CZK
46605,LAM,CZK
46606,SME,EUR
46608,LAM,CZK
46610,SME,CZK
46611,SME,CZK
46613,KAM,CZK
46617,SME,CZK
46618,SME,CZK
46619,SME,CZK
46620,SME,CZK
46621,SME,CZK
46623,SME,EUR
46625,SME,CZK
46627,SME,CZK
46628,SME,CZK
46629,SME,CZK
46630,SME,CZK
46632,SME,CZK
46633,SME,CZK
46634,SME,CZK
46635,SME,CZK
46637,SME,CZK
46638,SME,CZK
46639,SME,CZK
46640,SME,EUR
46641,SME,CZK
46642,SME,CZK
46643,SME,CZK
46644,SME,CZK
46646,SME,CZK
46647,SME,CZK
46649,LAM,CZK
46650,SME,CZK
46651,SME,CZK
46652,LAM,CZK
46653,SME,EUR
46654,KAM,CZK
46655,SME,CZK
46656,SME,CZK
46657,SME,CZK
46659,SME,CZK
46661,SME,CZK
46662,LAM,CZK
46663,SME,CZK
46664,SME,EUR
46667,SME,CZK
46669,SME,CZK
46670,KAM,EUR
46672,SME,CZK
46673,SME,CZK
46675,SME,CZK
46676,SME,CZK
46677,SME,CZK
46678,SME,CZK
46681,SME,CZK
46684,SME,CZK
46685,SME,CZK
46689,SME,CZK
46690,SME,CZK
46691,SME,CZK
46692,SME,CZK
46694,SME,CZK
46695,SME,CZK
46696,SME,CZK
46697,KAM,CZK
46700,KAM,CZK
46701,SME,CZK
46703,SME,CZK
46704,SME,CZK
46705,SME,CZK
46706,SME,CZK
46707,KAM,CZK
46708,SME,EUR
46709,SME,EUR
46713,SME,CZK
46714,SME,CZK
46715,SME,CZK
46720,SME,CZK
46721,SME,CZK
46722,LAM,CZK
46723,SME,CZK
46724,SME,CZK
46726,SME,CZK
46727,SME,EUR
46729,SME,EUR
46730,SME,CZK
46731,SME,CZK
46732,SME,CZK
46733,SME,CZK
46734,SME,CZK
46736,SME,CZK
46737,SME,CZK
46738,SME,CZK
46739,LAM,CZK
46740,SME,CZK
46741,SME,CZK
46744,SME,CZK
46746,SME,CZK
46748,SME,CZK
46749,SME,CZK
46750,SME,CZK
46751,SME,CZK
46752,SME,CZK
46753,SME,EUR
46754,SME,CZK
46755,SME,CZK
46756,SME,CZK
46757,SME,CZK
46758,SME,EUR
46759,SME,CZK
46760,SME,CZK
46761,SME,EUR
46762,SME,CZK
46765,SME,CZK
46766,SME,CZK
46767,SME,CZK
46769,SME,CZK
46771,SME,EUR
46772,SME,CZK
46773,SME,CZK
46774,SME,CZK
46775,SME,CZK
46776,SME,CZK
46777,SME,CZK
46778,SME,CZK
46780,SME,EUR
46781,KAM,CZK
46782,SME,CZK
46783,SME,EUR
46784,SME,CZK
46787,SME,EUR
46788,SME,CZK
46789,SME,CZK
46790,SME,CZK
46791,SME,CZK
46792,SME,CZK
46793,SME,CZK
46794,SME,CZK
46795,SME,CZK
46796,SME,CZK
46797,SME,CZK
46798,SME,CZK
46799,SME,CZK
46800,SME,CZK
46801,LAM,CZK
46802,LAM,CZK
46803,SME,EUR
46804,SME,EUR
46806,SME,EUR
46807,SME,CZK
46808,SME,CZK
46809,SME,CZK
46810,SME,CZK
46811,SME,CZK
46812,SME,CZK
46813,SME,CZK
46817,SME,CZK
46818,SME,CZK
46819,SME,CZK
46820,SME,CZK
46821,SME,CZK
46822,LAM,CZK
46823,SME,CZK
46827,SME,EUR
46831,SME,EUR
46832,SME,CZK
46833,SME,CZK
46834,SME,CZK
46835,SME,CZK
46836,SME,CZK
46838,SME,CZK
46839,SME,CZK
46840,SME,CZK
46841,LAM,CZK
46842,SME,CZK
46843,SME,CZK
46844,LAM,CZK
46845,SME,CZK
46846,SME,CZK
46847,SME,CZK
46849,SME,CZK
46850,SME,CZK
46851,KAM,CZK
46854,KAM,CZK
46855,SME,CZK
46856,SME,CZK
46857,SME,CZK
46859,SME,CZK
46860,SME,CZK
46861,SME,CZK
46862,SME,CZK
46864,SME,CZK
46865,SME,CZK
46866,SME,CZK
46867,SME,CZK
46869,SME,CZK
46870,SME,CZK
46872,SME,CZK
46875,SME,CZK
46876,SME,CZK
46878,SME,CZK
46879,LAM,CZK
46880,SME,CZK
46881,SME,CZK
46882,SME,CZK
46883,SME,CZK
46884,SME,CZK
46885,LAM,CZK
46887,SME,CZK
46890,LAM,CZK
46891,SME,CZK
46892,SME,EUR
46893,SME,CZK
46894,SME,CZK
46896,SME,CZK
46897,SME,CZK
46898,SME,CZK
46900,LAM,CZK
46901,SME,EUR
46902,SME,CZK
46903,LAM,CZK
46906,KAM,CZK
46907,SME,CZK
46908,SME,CZK
46909,SME,CZK
46910,SME,CZK
46912,SME,CZK
46914,SME,EUR
46915,SME,CZK
46916,SME,CZK
46917,SME,CZK
46918,LAM,CZK
46919,SME,CZK
46921,SME,CZK
46922,SME,CZK
46923,LAM,CZK
46925,SME,CZK
46926,SME,CZK
46927,SME,EUR
46928,SME,CZK
46929,SME,CZK
46930,SME,CZK
46931,SME,EUR
46932,SME,CZK
46933,SME,CZK
46934,SME,CZK
46935,SME,CZK
46936,SME,CZK
46937,LAM,CZK
46938,SME,CZK
46939,SME,CZK
46940,SME,CZK
46941,SME,CZK
46942,SME,CZK
46943,SME,CZK
46944,SME,CZK
46945,SME,CZK
46946,SME,CZK
46947,SME,CZK
46948,SME,CZK
46949,SME,CZK
46950,LAM,CZK
46952,SME,EUR
46953,SME,CZK
46956,SME,CZK
46957,SME,EUR
46958,SME,CZK
46959,SME,CZK
46960,SME,CZK
46961,SME,CZK
46962,SME,CZK
46963,SME,CZK
46964,SME,CZK
46969,SME,CZK
46970,SME,CZK
46971,SME,CZK
46972,SME,EUR
46973,SME,CZK
46974,SME,CZK
46975,SME,CZK
46976,SME,CZK
46978,SME,CZK
46979,SME,CZK
46980,SME,CZK
46981,SME,CZK
46982,SME,CZK
46983,SME,CZK
46984,SME,CZK
46986,SME,CZK
46987,KAM,CZK
46988,SME,CZK
46991,SME,EUR
46992,SME,CZK
46994,SME,CZK
46995,SME,EUR
46996,SME,CZK
46997,SME,CZK
46998,SME,CZK
46999,SME,CZK
47000,SME,CZK
47001,LAM,CZK
47002,SME,CZK
47003,SME,CZK
47004,LAM,CZK
47005,SME,CZK
47007,SME,CZK
47008,SME,CZK
47009,SME,CZK
47010,SME,CZK
47012,SME,CZK
47013,SME,CZK
47014,SME,CZK
47017,SME,CZK
47018,SME,CZK
47019,SME,CZK
47020,SME,CZK
47021,SME,CZK
47023,KAM,CZK
47024,SME,EUR
47025,SME,CZK
