GasStationID,ChainID,Country,Segment
3367,2,CZE,Noname
3368,14,CZE,Noname
3369,2,CZE,Noname
3370,33,CZE,Premium
3371,33,CZE,Premium
3372,2,CZE,Noname
3373,24,CZE,Discount
3374,1,CZE,Premium
3375,1,CZE,Premium
3376,1,CZE,Premium
3377,9,CZE,"Value for money"
3378,35,CZE,Discount
3379,1,CZE,Premium
3380,6,CZE,Premium
3381,2,CZE,Noname
3382,8,CZE,"Value for money"
3383,33,CZE,Premium
3384,1,CZE,Premium
3385,15,CZE,Premium
3386,30,CZE,Noname
3387,8,CZE,"Value for money"
3388,8,CZE,"Value for money"
3389,2,CZE,Noname
3390,13,CZE,"Value for money"
3391,33,CZE,Premium
3392,2,CZE,Noname
3393,11,CZE,"Value for money"
3394,2,CZE,Noname
3395,13,CZE,"Value for money"
3396,4,CZE,Premium
3397,4,CZE,Premium
3398,35,CZE,Discount
3399,2,CZE,Noname
3400,35,CZE,Discount
3401,8,CZE,"Value for money"
3402,2,CZE,Noname
3403,8,CZE,"Value for money"
3404,6,CZE,Premium
3405,1,CZE,Premium
3406,8,CZE,"Value for money"
3407,4,CZE,Premium
3408,9,CZE,"Value for money"
3409,2,CZE,Noname
3410,1,CZE,Premium
3411,4,CZE,Premium
3412,4,CZE,Premium
3413,8,CZE,"Value for money"
3414,2,CZE,Noname
3415,8,CZE,"Value for money"
3416,2,CZE,Noname
3417,2,CZE,Noname
3418,2,CZE,Noname
3419,33,CZE,Premium
3420,2,CZE,Noname
3421,13,CZE,"Value for money"
3422,1,CZE,Premium
3423,9,CZE,"Value for money"
3424,9,CZE,"Value for money"
3425,2,CZE,Noname
3426,2,CZE,Noname
3427,11,CZE,"Value for money"
3428,13,CZE,"Value for money"
3429,11,CZE,"Value for money"
3430,33,CZE,Premium
3431,2,CZE,Noname
3432,1,CZE,Premium
3433,1,CZE,Premium
3434,13,CZE,"Value for money"
3436,13,CZE,"Value for money"
3437,9,CZE,"Value for money"
3438,33,CZE,Premium
3439,4,CZE,Premium
3440,2,CZE,Noname
3441,6,CZE,Premium
3442,6,CZE,Premium
3443,6,CZE,Premium
3444,8,CZE,"Value for money"
3445,33,CZE,Premium
3446,33,CZE,Premium
3447,33,CZE,Premium
3448,2,CZE,Noname
3449,2,CZE,Noname
3450,35,CZE,Discount
3451,35,CZE,Discount
3452,33,CZE,Premium
3453,1,CZE,Premium
3454,1,CZE,Premium
3455,11,CZE,"Value for money"
3456,2,CZE,Noname
3457,2,CZE,Noname
3458,1,CZE,Premium
3459,2,CZE,Noname
3460,30,CZE,Noname
3461,1,CZE,Premium
3462,33,CZE,Premium
3463,13,CZE,"Value for money"
3464,4,CZE,Premium
3465,4,CZE,Premium
3466,1,CZE,Premium
3467,1,CZE,Premium
3468,4,CZE,Premium
3469,22,CZE,Other
3470,33,CZE,Premium
3471,1,CZE,Premium
3472,1,CZE,Premium
3473,31,CZE,Premium
3474,2,CZE,Noname
3475,1,CZE,Premium
3476,1,CZE,Premium
3477,1,CZE,Premium
3478,2,CZE,Noname
3479,13,CZE,"Value for money"
3480,2,CZE,Noname
3481,13,CZE,"Value for money"
3482,2,CZE,Noname
3483,22,CZE,Other
3484,4,CZE,Premium
3485,2,CZE,Noname
3486,8,CZE,"Value for money"
3487,14,CZE,Noname
3488,2,CZE,Noname
3489,6,CZE,Premium
3490,2,CZE,Noname
3491,33,CZE,Premium
3492,2,CZE,Noname
3493,2,CZE,Noname
3494,2,CZE,Noname
3495,2,CZE,Noname
3496,9,CZE,"Value for money"
3497,2,CZE,Noname
3498,6,CZE,Premium
3499,35,CZE,Discount
3500,1,CZE,Premium
3501,1,CZE,Premium
3502,24,CZE,Discount
3503,2,CZE,Noname
3504,4,CZE,Premium
3505,1,CZE,Premium
3506,1,CZE,Premium
3507,2,CZE,Noname
3508,25,CZE,"Value for money"
3509,2,CZE,Noname
3510,13,CZE,"Value for money"
3511,8,CZE,"Value for money"
3512,8,CZE,"Value for money"
3513,1,CZE,Premium
3514,1,CZE,Premium
3515,6,CZE,Premium
3516,2,CZE,Noname
3517,33,CZE,Premium
3518,6,CZE,Premium
3519,6,CZE,Premium
3520,6,CZE,Premium
3521,6,CZE,Premium
3522,6,CZE,Premium
3523,1,CZE,Premium
3524,1,CZE,Premium
3525,2,CZE,Noname
3526,35,CZE,Discount
3527,1,CZE,Premium
3528,8,CZE,"Value for money"
3529,8,CZE,"Value for money"
3530,13,CZE,"Value for money"
3531,13,CZE,"Value for money"
3532,13,CZE,"Value for money"
3533,2,CZE,Noname
3534,4,CZE,Premium
3535,1,CZE,Premium
3536,1,CZE,Premium
3537,2,CZE,Noname
3538,1,CZE,Premium
3539,13,CZE,"Value for money"
3540,13,CZE,"Value for money"
3541,6,CZE,Premium
3542,2,CZE,Noname
3543,13,CZE,"Value for money"
3544,2,CZE,Noname
3546,6,CZE,Premium
3547,6,CZE,Premium
3548,13,CZE,"Value for money"
3549,33,CZE,Premium
3550,8,CZE,"Value for money"
3551,33,CZE,Premium
3552,9,CZE,"Value for money"
3553,4,CZE,Premium
3554,8,CZE,"Value for money"
3555,1,CZE,Premium
3556,4,CZE,Premium
3557,4,CZE,Premium
3558,2,CZE,Noname
3559,33,CZE,Premium
3560,13,CZE,"Value for money"
3561,6,CZE,Premium
3562,6,CZE,Premium
3563,6,CZE,Premium
3564,24,CZE,Discount
3565,13,CZE,"Value for money"
3566,4,CZE,Premium
3567,35,CZE,Discount
3568,4,CZE,Premium
3569,1,CZE,Premium
3570,1,CZE,Premium
3571,1,CZE,Premium
3572,1,CZE,Premium
3573,1,CZE,Premium
3574,1,CZE,Premium
3575,1,CZE,Premium
3576,30,CZE,Noname
3577,1,CZE,Premium
3578,6,CZE,Premium
3579,6,CZE,Premium
3580,2,CZE,Noname
3581,1,CZE,Premium
3582,2,CZE,Noname
3583,2,CZE,Noname
3584,13,CZE,"Value for money"
3585,13,CZE,"Value for money"
3586,6,CZE,Premium
3587,6,CZE,Premium
3588,6,CZE,Premium
3589,4,CZE,Premium
3590,1,CZE,Premium
3591,26,CZE,Other
3592,2,CZE,Noname
3593,9,CZE,"Value for money"
3594,4,CZE,Premium
3595,31,CZE,Premium
3596,21,CZE,Discount
3597,21,CZE,Discount
3599,2,CZE,Noname
3600,4,CZE,Premium
3601,4,CZE,Premium
3602,4,CZE,Premium
3603,2,CZE,Noname
3604,4,CZE,Premium
3605,2,CZE,Noname
3606,24,CZE,Discount
3607,8,CZE,"Value for money"
3608,6,CZE,Premium
3609,6,CZE,Premium
3610,6,CZE,Premium
3611,6,CZE,Premium
3612,13,CZE,"Value for money"
3613,2,CZE,Noname
3614,33,CZE,Premium
3615,2,CZE,Noname
3616,4,CZE,Premium
3617,4,CZE,Premium
3618,4,CZE,Premium
3619,2,CZE,Noname
3620,13,CZE,"Value for money"
3621,4,CZE,Premium
3622,35,CZE,Discount
3623,1,CZE,Premium
3624,1,CZE,Premium
3625,1,CZE,Premium
3626,6,CZE,Premium
3627,6,CZE,Premium
3628,6,CZE,Premium
3629,4,CZE,Premium
3630,4,CZE,Premium
3631,6,CZE,Premium
3632,1,CZE,Premium
3633,1,CZE,Premium
3634,24,CZE,Discount
3635,24,CZE,Discount
3636,2,CZE,Noname
3637,2,CZE,Noname
3638,1,CZE,Premium
3639,8,CZE,"Value for money"
3640,2,CZE,Noname
3641,2,CZE,Noname
3642,2,CZE,Noname
3643,11,CZE,"Value for money"
3644,33,CZE,Premium
3645,2,CZE,Noname
3646,21,CZE,Discount
3647,21,CZE,Discount
3648,35,CZE,Discount
3649,14,CZE,Noname
3650,2,CZE,Noname
3651,1,CZE,Premium
3652,1,CZE,Premium
3653,2,CZE,Noname
3654,2,CZE,Noname
3655,35,CZE,Discount
3656,33,CZE,Premium
3657,33,CZE,Premium
3658,33,CZE,Premium
3659,2,CZE,Noname
3660,4,CZE,Premium
3661,2,CZE,Noname
3662,2,CZE,Noname
3663,11,CZE,"Value for money"
3664,11,CZE,"Value for money"
3665,2,CZE,Noname
3666,1,CZE,Premium
3667,1,CZE,Premium
3668,2,CZE,Noname
3669,4,CZE,Premium
3670,4,CZE,Premium
3671,8,CZE,"Value for money"
3672,8,CZE,"Value for money"
3673,6,CZE,Premium
3674,1,CZE,Premium
3675,1,CZE,Premium
3676,1,CZE,Premium
3677,1,CZE,Premium
3678,13,CZE,"Value for money"
3679,2,CZE,Noname
3680,24,CZE,Discount
3681,19,CZE,Discount
3682,19,CZE,Discount
3683,19,CZE,Discount
3684,9,CZE,"Value for money"
3685,2,CZE,Noname
3686,21,CZE,Discount
3687,21,CZE,Discount
3688,22,CZE,Other
3689,6,CZE,Premium
3690,13,CZE,"Value for money"
3691,2,CZE,Noname
3692,2,CZE,Noname
3693,35,CZE,Discount
3694,35,CZE,Discount
3695,4,CZE,Premium
3696,13,CZE,"Value for money"
3697,1,CZE,Premium
3698,2,CZE,Noname
3699,2,CZE,Noname
3700,2,CZE,Noname
3701,6,CZE,Premium
3702,1,CZE,Premium
3703,4,CZE,Premium
3704,4,CZE,Premium
3705,2,CZE,Noname
3706,33,CZE,Premium
3707,4,CZE,Premium
3708,2,CZE,Noname
3709,2,CZE,Noname
3710,2,CZE,Noname
3711,8,CZE,"Value for money"
3712,6,CZE,Premium
3713,1,CZE,Premium
3714,1,CZE,Premium
3715,2,CZE,Noname
3716,2,CZE,Noname
3717,2,CZE,Noname
3718,6,CZE,Premium
3719,1,CZE,Premium
3720,2,CZE,Noname
3721,2,CZE,Noname
3722,1,CZE,Premium
3723,6,CZE,Premium
3724,2,CZE,Noname
3725,4,CZE,Premium
3726,6,CZE,Premium
3727,6,CZE,Premium
3728,6,CZE,Premium
3729,6,CZE,Premium
3730,2,CZE,Noname
3731,6,CZE,Premium
3732,6,CZE,Premium
3733,13,CZE,"Value for money"
3734,9,CZE,"Value for money"
3735,2,CZE,Noname
3736,4,CZE,Premium
3737,2,CZE,Noname
3738,2,CZE,Noname
3739,2,CZE,Noname
3740,4,CZE,Premium
3741,33,CZE,Premium
3742,21,CZE,Discount
3743,21,CZE,Discount
3744,13,CZE,"Value for money"
3745,2,CZE,Noname
3746,6,CZE,Premium
3747,25,CZE,"Value for money"
3748,4,CZE,Premium
3749,2,CZE,Noname
3750,35,CZE,Discount
3751,31,CZE,Premium
3752,21,CZE,Discount
3753,2,CZE,Noname
3754,6,CZE,Premium
3755,6,CZE,Premium
3756,8,CZE,"Value for money"
3757,1,CZE,Premium
3758,32,CZE,Other
3759,2,CZE,Noname
3760,6,CZE,Premium
3761,19,CZE,Discount
3762,19,CZE,Discount
3763,19,CZE,Discount
3764,2,CZE,Noname
3765,2,CZE,Noname
3766,31,CZE,Premium
3767,2,CZE,Noname
3768,32,CZE,Other
3769,2,CZE,Noname
3770,4,CZE,Premium
3771,35,CZE,Discount
3772,35,CZE,Discount
3773,2,CZE,Noname
3774,2,CZE,Noname
3775,19,CZE,Discount
3776,9,CZE,"Value for money"
3777,2,CZE,Noname
3778,9,CZE,"Value for money"
3779,1,CZE,Premium
3780,6,CZE,Premium
3781,4,CZE,Premium
3782,2,CZE,Noname
3783,2,CZE,Noname
3784,2,CZE,Noname
3785,1,CZE,Premium
3786,25,CZE,"Value for money"
3787,25,CZE,"Value for money"
3788,9,CZE,"Value for money"
3789,25,CZE,"Value for money"
3790,25,CZE,"Value for money"
3791,2,CZE,Noname
3792,2,CZE,Noname
3793,31,CZE,Premium
3794,31,CZE,Premium
3795,2,CZE,Noname
3796,2,CZE,Noname
3797,11,CZE,"Value for money"
3798,13,CZE,"Value for money"
3799,11,CZE,"Value for money"
3800,2,CZE,Noname
3801,2,CZE,Noname
3802,6,CZE,Premium
3803,2,CZE,Noname
3804,6,CZE,Premium
3805,6,CZE,Premium
3806,6,CZE,Premium
3807,14,CZE,Noname
3808,2,CZE,Noname
3809,2,CZE,Noname
3810,2,CZE,Noname
3811,32,CZE,Other
3812,2,CZE,Noname
3813,2,CZE,Noname
3814,2,CZE,Noname
3815,6,CZE,Premium
3816,2,CZE,Noname
3817,2,CZE,Noname
3818,2,CZE,Noname
3819,2,CZE,Noname
3820,1,CZE,Premium
3821,1,CZE,Premium
3822,2,CZE,Noname
3823,2,CZE,Noname
3824,1,CZE,Premium
3825,6,CZE,Premium
3826,2,CZE,Noname
3827,2,CZE,Noname
3828,1,CZE,Premium
3829,2,CZE,Noname
3830,2,CZE,Noname
3831,2,CZE,Noname
3832,2,CZE,Noname
3833,19,CZE,Discount
3834,2,CZE,Noname
3835,2,CZE,Noname
3836,2,CZE,Noname
3837,2,CZE,Noname
3838,24,CZE,Discount
3839,26,CZE,Other
3840,2,CZE,Noname
3841,19,CZE,Discount
3842,2,CZE,Noname
3843,1,CZE,Premium
3844,2,CZE,Noname
3845,31,CZE,Premium
3846,2,CZE,Noname
3847,14,CZE,Noname
3848,2,CZE,Noname
3849,2,CZE,Noname
3850,2,CZE,Noname
3851,2,CZE,Noname
3852,26,CZE,Other
3853,2,CZE,Noname
3854,2,CZE,Noname
3855,2,CZE,Noname
3856,1,CZE,Premium
3857,20,CZE,Discount
3858,20,CZE,Discount
3859,20,CZE,Discount
3860,2,CZE,Noname
3861,2,CZE,Noname
3862,2,CZE,Noname
3863,2,CZE,Noname
3864,2,CZE,Noname
3865,22,CZE,Other
3866,2,CZE,Noname
3867,2,CZE,Noname
3868,6,CZE,Premium
3869,6,CZE,Premium
3870,2,CZE,Noname
3871,33,CZE,Premium
3872,1,CZE,Premium
3873,2,CZE,Noname
3874,2,CZE,Noname
3875,2,CZE,Noname
3876,2,CZE,Noname
3877,2,CZE,Noname
3878,20,CZE,Discount
3879,20,CZE,Discount
3880,19,CZE,Discount
3881,2,CZE,Noname
3882,2,CZE,Noname
3883,9,CZE,"Value for money"
3884,9,CZE,"Value for money"
3885,8,CZE,"Value for money"
3886,6,CZE,Premium
3887,2,CZE,Noname
3888,2,CZE,Noname
3889,2,CZE,Noname
3890,2,CZE,Noname
3891,2,CZE,Noname
3892,20,CZE,Discount
3893,2,CZE,Noname
3894,2,CZE,Noname
3895,2,CZE,Noname
3896,8,CZE,"Value for money"
3897,19,CZE,Discount
3898,19,CZE,Discount
3899,4,CZE,Premium
3900,35,CZE,Discount
3901,2,CZE,Noname
3902,2,CZE,Noname
3903,19,CZE,Discount
3904,2,CZE,Noname
3905,2,CZE,Noname
3906,2,CZE,Noname
3907,32,CZE,Other
3908,2,CZE,Noname
3909,15,CZE,Premium
3910,1,CZE,Premium
3911,2,CZE,Noname
3912,9,CZE,"Value for money"
3913,2,CZE,Noname
3914,2,CZE,Noname
3915,2,CZE,Noname
3916,25,CZE,"Value for money"
3917,2,CZE,Noname
3918,34,CZE,Other
3919,2,CZE,Noname
3920,6,CZE,Premium
3921,2,CZE,Noname
3922,33,CZE,Premium
3923,4,CZE,Premium
3924,14,CZE,Noname
3925,25,CZE,"Value for money"
3926,19,CZE,Discount
3927,20,CZE,Discount
3928,20,CZE,Discount
3929,2,CZE,Noname
3930,2,CZE,Noname
3931,2,CZE,Noname
3932,2,CZE,Noname
3933,27,CZE,Noname
3934,2,CZE,Noname
3935,2,CZE,Noname
3936,31,CZE,Premium
3937,1,CZE,Premium
3938,24,CZE,Discount
3939,2,CZE,Noname
3940,2,CZE,Noname
3941,2,CZE,Noname
3942,20,CZE,Discount
3943,1,CZE,Premium
3944,25,CZE,"Value for money"
3945,2,CZE,Noname
3946,2,CZE,Noname
3947,6,CZE,Premium
3948,32,CZE,Other
3949,30,CZE,Noname
3950,2,CZE,Noname
3951,7,CZE,Other
3952,7,CZE,Other
3953,16,CZE,Other
3954,16,CZE,Other
3955,16,CZE,Other
3956,16,CZE,Other
3957,48,CZE,Noname
3958,48,CZE,Noname
3959,48,CZE,Noname
3960,48,CZE,Noname
3961,48,CZE,Noname
3962,48,CZE,Noname
3963,48,CZE,Noname
3964,48,CZE,Noname
3965,48,CZE,Noname
3966,48,CZE,Noname
3967,48,CZE,Noname
3968,16,CZE,Other
3969,16,CZE,Other
3970,16,CZE,Other
3971,16,CZE,Other
3972,16,CZE,Other
3973,16,CZE,Other
3974,16,CZE,Other
3975,16,CZE,Other
3976,16,CZE,Other
3977,16,CZE,Other
3978,16,CZE,Other
3979,16,CZE,Other
3980,16,CZE,Other
3981,16,CZE,Other
3982,16,CZE,Other
3983,16,CZE,Other
3984,16,CZE,Other
3985,16,CZE,Other
3986,16,CZE,Other
3987,16,CZE,Other
3988,16,CZE,Other
3989,16,CZE,Other
3990,16,CZE,Other
3991,16,CZE,Other
3992,49,CZE,Other
3993,49,CZE,Other
3994,49,CZE,Other
3995,2,CZE,Noname
3996,2,CZE,Noname
3997,10,CZE,Other
3998,10,CZE,Other
3999,10,CZE,Other
4000,10,CZE,Other
4001,10,CZE,Other
4002,10,CZE,Other
4003,10,CZE,Other
4004,10,CZE,Other
4005,10,CZE,Other
4006,10,CZE,Other
4007,10,CZE,Other
4008,10,CZE,Other
4009,10,CZE,Other
4010,10,CZE,Other
4011,10,CZE,Other
4012,10,CZE,Other
4013,10,CZE,Other
4014,10,CZE,Other
4015,10,CZE,Other
4016,10,CZE,Other
4017,10,CZE,Other
4018,10,CZE,Other
4019,10,CZE,Other
4020,10,CZE,Other
4021,10,CZE,Other
4022,36,CZE,Other
4023,36,CZE,Other
4024,36,CZE,Other
4025,36,CZE,Other
4026,36,CZE,Other
4027,36,CZE,Other
4028,36,CZE,Other
4029,36,CZE,Other
4030,36,CZE,Other
4031,36,CZE,Other
4032,36,CZE,Other
4033,36,CZE,Other
4034,3,CZE,Other
4035,3,CZE,Other
4036,3,CZE,Other
4037,3,CZE,Other
4038,3,CZE,Other
4039,3,CZE,Other
4040,3,CZE,Other
4041,3,CZE,Other
4042,3,CZE,Other
4043,3,CZE,Other
4044,3,CZE,Other
4045,3,CZE,Other
4046,3,CZE,Other
4047,3,CZE,Other
4048,3,CZE,Other
4049,3,CZE,Other
4050,3,CZE,Other
4051,38,CZE,Other
4052,38,CZE,Other
4053,3,CZE,Other
4054,3,CZE,Other
4055,40,CZE,Other
4056,40,CZE,Other
4057,40,CZE,Other
4058,3,CZE,Other
4059,3,CZE,Other
4060,3,CZE,Other
4061,3,CZE,Other
4062,3,CZE,Other
4063,3,CZE,Other
4064,41,CZE,Other
4065,41,CZE,Other
4066,41,CZE,Other
4067,41,CZE,Other
4068,41,CZE,Other
4069,3,CZE,Other
4070,3,CZE,Other
4071,3,CZE,Other
4072,3,CZE,Other
4073,3,CZE,Other
4074,3,CZE,Other
4075,3,CZE,Other
4076,3,CZE,Other
4077,3,CZE,Other
4078,3,CZE,Other
4079,3,CZE,Other
4080,3,CZE,Other
4081,3,CZE,Other
4082,36,CZE,Other
4083,36,CZE,Other
4084,3,CZE,Other
4085,3,CZE,Other
4086,3,CZE,Other
4087,3,CZE,Other
4088,3,CZE,Other
4089,3,CZE,Other
4090,3,CZE,Other
4091,38,CZE,Other
4092,3,CZE,Other
4093,3,CZE,Other
4094,43,CZE,Other
4095,3,CZE,Other
4096,3,CZE,Other
4097,3,CZE,Other
4098,3,CZE,Other
4099,3,CZE,Other
4100,3,CZE,Other
4101,3,CZE,Other
4102,3,CZE,Other
4103,3,CZE,Other
4104,3,CZE,Other
4105,3,CZE,Other
4106,3,CZE,Other
4107,3,CZE,Other
4108,3,CZE,Other
4109,3,CZE,Other
4110,3,CZE,Other
4111,3,CZE,Other
4112,3,CZE,Other
4113,3,CZE,Other
4114,3,CZE,Other
4115,3,CZE,Other
4116,3,CZE,Other
4117,3,CZE,Other
4118,3,CZE,Other
4119,3,CZE,Other
4120,3,CZE,Other
4121,3,CZE,Other
4122,3,CZE,Other
4123,3,CZE,Other
4124,3,CZE,Other
4125,3,CZE,Other
4126,3,CZE,Other
4127,44,CZE,Other
4128,44,CZE,Other
4129,3,CZE,Other
4130,3,CZE,Other
4131,3,CZE,Other
4132,3,CZE,Other
4133,3,CZE,Other
4134,3,CZE,Other
4135,3,CZE,Other
4136,3,CZE,Other
4137,3,CZE,Other
4138,3,CZE,Other
4139,3,CZE,Other
4140,3,CZE,Other
4141,3,CZE,Other
4142,3,CZE,Other
4143,3,CZE,Other
4144,3,CZE,Other
4145,3,CZE,Other
4146,45,CZE,Other
4147,3,CZE,Other
4148,3,CZE,Other
4149,3,CZE,Other
4150,3,CZE,Other
4151,3,CZE,Other
4152,3,CZE,Other
4153,3,CZE,Other
4154,3,CZE,Other
4155,3,CZE,Other
4156,3,CZE,Other
4157,3,CZE,Other
4158,3,CZE,Other
4159,3,CZE,Other
4160,3,CZE,Other
4161,3,CZE,Other
4162,3,CZE,Other
4163,3,CZE,Other
4164,3,CZE,Other
4165,3,CZE,Other
4166,3,CZE,Other
4167,3,CZE,Other
4168,3,CZE,Other
4169,3,CZE,Other
4170,3,CZE,Other
4171,3,CZE,Other
4172,3,CZE,Other
4173,3,CZE,Other
4174,3,CZE,Other
4175,36,CZE,Other
4176,3,CZE,Other
4177,3,CZE,Other
4178,3,CZE,Other
4179,3,CZE,Other
4180,3,CZE,Other
4181,3,CZE,Other
4182,46,CZE,Other
4183,3,CZE,Other
4184,3,CZE,Other
4185,3,CZE,Other
4186,3,CZE,Other
4187,3,CZE,Other
4188,3,CZE,Other
4189,3,CZE,Other
4190,3,CZE,Other
4191,3,CZE,Other
4192,3,CZE,Other
4193,3,CZE,Other
4194,3,CZE,Other
4195,3,CZE,Other
4196,3,CZE,Other
4197,3,CZE,Other
4198,3,CZE,Other
4199,10,CZE,Other
4200,3,CZE,Other
4201,3,CZE,Other
4202,10,CZE,Other
4203,10,CZE,Other
4204,10,CZE,Other
4205,3,CZE,Other
4206,3,CZE,Other
4207,3,CZE,Other
4208,3,CZE,Other
4209,49,CZE,Other
4210,3,CZE,Other
4211,3,CZE,Other
4212,3,CZE,Other
4213,2,CZE,Noname
4214,2,CZE,Noname
4215,3,CZE,Other
4216,3,CZE,Other
4217,3,CZE,Other
4218,3,CZE,Other
4219,2,CZE,Noname
4220,3,CZE,Other
4221,2,CZE,Noname
4222,3,CZE,Other
4223,3,CZE,Other
4224,3,CZE,Other
4225,3,CZE,Other
4226,7,CZE,Other
4227,7,CZE,Other
4228,7,CZE,Other
4229,3,CZE,Other
4230,25,CZE,"Value for money"
4231,25,CZE,"Value for money"
4232,25,CZE,"Value for money"
4233,25,CZE,"Value for money"
4234,8,CZE,"Value for money"
4235,7,CZE,Other
4236,3,CZE,Other
4237,31,CZE,Premium
4238,4,CZE,Premium
4239,3,CZE,Other
4240,2,CZE,Noname
4241,2,CZE,Noname
4242,3,CZE,Other
4243,3,CZE,Other
4244,3,CZE,Other
4245,3,CZE,Other
4246,3,CZE,Other
4247,19,CZE,Discount
4248,3,CZE,Other
4249,13,CZE,"Value for money"
4250,24,CZE,Discount
4251,3,CZE,Other
4252,31,CZE,Premium
4253,25,CZE,"Value for money"
4254,25,CZE,"Value for money"
4255,15,CZE,Premium
4256,3,CZE,Other
4257,36,CZE,Other
4258,7,CZE,Other
4259,3,CZE,Other
4260,3,CZE,Other
4261,3,CZE,Other
4262,2,CZE,Noname
4263,2,CZE,Noname
4264,3,CZE,Other
4265,3,CZE,Other
4266,3,CZE,Other
4267,2,CZE,Noname
4268,3,CZE,Other
4269,3,CZE,Other
4270,3,CZE,Other
4271,3,CZE,Other
4272,2,CZE,Noname
4273,3,CZE,Other
4274,3,CZE,Other
4275,3,CZE,Other
4276,3,CZE,Other
4277,2,CZE,Noname
4278,2,CZE,Noname
4279,3,CZE,Other
4280,2,CZE,Noname
4281,2,CZE,Noname
4282,2,CZE,Noname
4283,16,CZE,Other
4284,2,CZE,Noname
4285,3,CZE,Other
4286,3,CZE,Other
4287,3,CZE,Other
4288,3,CZE,Other
4289,19,CZE,Discount
4290,2,CZE,Noname
4291,2,CZE,Noname
4292,2,CZE,Noname
4293,3,CZE,Other
4294,3,CZE,Other
4295,3,CZE,Other
4296,3,CZE,Other
4297,3,CZE,Other
4298,3,CZE,Other
4299,3,CZE,Other
4300,3,CZE,Other
4301,2,CZE,Noname
4302,3,CZE,Other
4303,3,CZE,Other
4304,3,CZE,Other
4305,3,CZE,Other
4306,3,CZE,Other
4307,3,CZE,Other
4308,3,CZE,Other
4309,3,CZE,Other
4310,23,CZE,Other
4311,3,CZE,Other
4312,3,CZE,Other
4313,2,CZE,Noname
4314,2,CZE,Noname
4315,18,CZE,Other
4316,2,CZE,Noname
4317,3,CZE,Other
4318,2,CZE,Noname
4319,3,CZE,Other
4320,2,CZE,Noname
4321,2,CZE,Noname
4322,21,CZE,Discount
4323,21,CZE,Discount
4324,2,CZE,Noname
4325,3,CZE,Other
4326,3,CZE,Other
4327,16,CZE,Other
4328,2,CZE,Noname
4329,2,CZE,Noname
4330,3,CZE,Other
4331,3,CZE,Other
4332,19,CZE,Discount
4333,3,CZE,Other
4334,2,CZE,Noname
4335,3,CZE,Other
4336,3,CZE,Other
4337,3,CZE,Other
4338,3,CZE,Other
4339,4,CZE,Premium
4340,4,CZE,Premium
4341,4,CZE,Premium
4342,4,CZE,Premium
4343,4,CZE,Premium
4344,4,CZE,Premium
4345,4,CZE,Premium
4346,4,CZE,Premium
4347,4,CZE,Premium
4348,4,CZE,Premium
4349,4,CZE,Premium
4350,3,CZE,Other
4351,3,CZE,Other
4352,3,CZE,Other
4353,3,CZE,Other
4354,3,CZE,Other
4355,3,CZE,Other
4356,2,CZE,Noname
4357,3,CZE,Other
4358,16,CZE,Other
4359,3,CZE,Other
4360,3,CZE,Other
4361,4,CZE,Premium
4362,3,CZE,Other
4363,7,CZE,Other
4364,7,CZE,Other
4365,7,CZE,Other
4366,3,CZE,Other
4367,16,CZE,Other
4368,19,CZE,Discount
4369,3,CZE,Other
4370,7,CZE,Other
4371,7,CZE,Other
4372,2,CZE,Noname
4373,3,CZE,Other
4374,3,CZE,Other
4375,2,CZE,Noname
4376,3,CZE,Other
4377,3,CZE,Other
4378,3,CZE,Other
4379,47,CZE,Other
4380,3,CZE,Other
4381,3,CZE,Other
4382,2,CZE,Noname
4383,3,CZE,Other
4384,7,CZE,Other
4385,19,CZE,Discount
4386,16,CZE,Other
4387,3,CZE,Other
4388,3,CZE,Other
4389,3,CZE,Other
4390,3,CZE,Other
4391,3,CZE,Other
4392,3,CZE,Other
4393,6,CZE,Premium
4394,3,CZE,Other
4395,3,CZE,Other
4396,3,CZE,Other
4397,3,CZE,Other
4398,6,CZE,Premium
4399,2,CZE,Noname
4400,2,CZE,Noname
4401,3,CZE,Other
4402,3,CZE,Other
4403,19,CZE,Discount
4404,6,CZE,Premium
4405,16,CZE,Other
4406,3,CZE,Other
4407,2,CZE,Noname
4408,2,CZE,Noname
4409,25,CZE,"Value for money"
4410,25,CZE,"Value for money"
4411,2,CZE,Noname
4412,10,CZE,Other
4413,3,CZE,Other
4414,3,CZE,Other
4415,3,CZE,Other
4416,3,CZE,Other
4417,4,CZE,Premium
4418,4,CZE,Premium
4419,3,CZE,Other
4420,3,CZE,Other
4421,3,CZE,Other
4422,4,CZE,Premium
4423,4,CZE,Premium
4424,4,CZE,Premium
4425,4,CZE,Premium
4426,4,CZE,Premium
4427,4,CZE,Premium
4428,4,CZE,Premium
4429,4,CZE,Premium
4430,4,CZE,Premium
4431,4,CZE,Premium
4432,4,CZE,Premium
4433,3,CZE,Other
4434,3,CZE,Other
4435,3,CZE,Other
4436,3,CZE,Other
4437,3,CZE,Other
4438,3,CZE,Other
4439,3,CZE,Other
4440,33,CZE,Premium
4441,19,CZE,Discount
4442,19,CZE,Discount
4443,19,CZE,Discount
4444,19,CZE,Discount
4445,19,CZE,Discount
4446,19,CZE,Discount
4447,19,CZE,Discount
4448,19,CZE,Discount
4449,19,CZE,Discount
4450,19,CZE,Discount
4451,21,CZE,Discount
4452,3,CZE,Other
4453,3,CZE,Other
